-0.67052,0.86491,0.045516,-0.14305,-0.19802,-0.076313,0.071664,0.12234,0.14696,0.12379,-0.36357,-0.27369,0.096824,-0.19529,-0.14355,0.22047,-0.063226,-0.49027,0.25466,-0.056009,0.2253,0.18409,0.19672,0.046129,0.018904,-0.14862,0.17952,-0.22547,-0.31198,-0.0059882
-0.20405,0.87288,-0.033538,-0.036693,0.27895,-0.061659,-0.16926,-0.055081,-0.13297,0.18172,-0.16419,-0.36418,-0.10455,-0.081582,0.1337,0.022707,-0.27712,-0.097161,0.341,0.067189,0.066074,-0.095153,0.022783,0.38942,-0.018758,-0.17969,0.16277,-0.087976,0.04026,-0.10069
1.0526,0.75126,0.045163,0.24146,-0.30784,0.021671,-0.11801,0.22238,0.057687,0.010081,0.09065,0.29361,-0.27033,-0.20615,-0.19531,-0.10642,-0.24627,-0.048706,0.21323,-0.285,-0.14711,-0.056426,0.22708,0.30628,0.043982,-0.21187,0.069675,-0.013851,-0.02931,-0.10439
0.093752,0.70948,-0.042354,0.099195,0.31594,-0.1139,-0.13652,0.14928,0.23967,0.00057998,-0.07285,0.088612,-0.056517,0.10963,-0.3133,-0.12049,0.033333,0.43165,0.011071,0.051588,0.27661,-0.19927,-0.45884,0.049763,0.12551,-0.1752,-0.10287,-0.099924,-0.14516,0.02672
0.2657,0.887,0.062128,0.19697,-0.065877,0.051133,0.042531,-0.10294,0.063025,0.097967,0.271,0.018751,0.018262,-0.14493,0.038853,0.37006,0.34962,-0.15932,-0.44482,-0.28801,-0.23032,0.30312,0.01642,0.065668,0.070031,-0.12949,-0.01378,0.040527,0.14271,0.18508
0.69638,0.53997,0.071679,0.15844,0.052191,-0.22492,-0.19256,-0.49477,-0.12402,0.027295,0.17329,0.031824,0.2339,-0.10514,0.09779,-0.070168,-0.35385,0.19931,-0.3206,-0.020867,-0.041264,0.34661,-0.13961,-0.10376,0.13149,-0.28538,-0.09798,0.020226,0.048582,0.14663
-0.82704,0.43741,0.086231,-0.25983,-0.33428,-0.13586,-0.36271,-0.091149,-0.3936,-0.036406,0.075797,0.13283,0.00519,0.17663,-0.17997,0.13536,-0.17895,-0.083847,0.064555,0.081103,-0.02775,0.065094,-0.12597,0.2525,0.013999,-0.035713,0.0067645,-0.058672,0.18157,0.18287
0.92542,0.90991,-0.22086,0.071315,0.1358,-0.086485,0.095347,0.26424,-0.059396,-0.31781,0.29601,-0.21023,0.16435,0.039789,0.14379,0.15708,0.0016244,-0.385,0.10031,0.12165,-0.26067,-0.20964,0.019194,-0.092599,-0.031562,-0.021765,-0.10545,0.066171,0.054766,0.062155
1.2935,0.27209,-0.1867,0.37485,-0.16511,0.065985,0.09676,0.21983,0.10335,0.031852,0.069383,-0.011022,0.014572,0.11776,0.13275,0.16842,0.060623,-0.13603,-0.19753,-0.0027428,-0.26964,0.32036,0.24175,-0.17383,0.22473,-0.12873,0.13269,-0.26326,0.20558,0.12505
-0.98558,0.068326,0.20001,-0.13799,-0.26876,-0.16984,0.012881,0.085987,-0.12966,-0.0089027,-0.23413,-0.093791,0.22225,-0.098252,0.035041,0.16902,0.17161,-0.13716,0.026494,-0.016544,-0.24138,-0.046744,0.23714,-0.055101,0.072737,0.076172,0.31247,-0.013626,-0.072115,0.21388
0.36327,1.1884,-0.010802,-0.052184,-0.2172,-0.2596,0.073285,-0.16518,0.175,0.12503,-0.45432,-0.087976,0.028117,0.095592,0.1128,0.021159,0.056129,-0.21004,0.38039,0.16015,0.30136,-0.052602,-0.18245,0.10338,0.34913,-0.35089,-0.15998,0.096454,0.2787,0.067768
-0.57503,0.70935,-0.091024,0.067936,-0.12922,-0.080601,0.021965,0.063116,-0.092113,-0.16286,0.022235,0.20791,-0.12927,-0.19198,0.084502,-0.27376,-0.022992,0.4152,0.38755,-0.0168,0.061162,-0.2135,0.19092,0.027897,0.037811,0.056735,-0.12995,-0.29812,-0.036357,5.6468e-05
-0.078036,1.0288,0.26377,-0.25605,0.11343,-0.096549,0.018787,-0.074966,-0.20833,-0.097354,0.27419,0.012955,-0.014103,-0.1409,-0.0027457,-0.090062,-0.17684,-0.35137,0.25995,-0.055252,0.31048,-0.069072,0.10851,-0.29112,0.52019,0.02986,0.23365,-0.24638,-0.36211,-0.14409
1.028,0.52155,-0.16296,-0.34964,-0.145,-0.0066835,-0.14423,0.41758,0.32306,0.46177,-0.22232,-0.11699,-0.34044,-0.051942,-0.21735,0.094815,0.33452,-0.36583,0.16603,-0.064766,-0.019828,-0.16584,-0.075059,-0.16783,0.29744,-0.33563,0.14293,0.14732,-0.020669,0.03993
0.84921,0.73285,0.075234,0.098359,0.22213,-0.0083603,-0.1459,-0.058034,0.089933,-0.39284,0.51579,0.076531,0.52958,0.19069,0.33163,-0.1598,0.089581,-0.01309,-0.19117,0.31761,0.098583,0.11839,-0.16756,0.16046,0.015371,-0.16296,0.046129,0.11741,0.32047,0.57426
0.48526,0.61938,0.014632,0.25451,0.23715,-0.043593,0.26515,0.028033,0.1271,-0.31241,-0.065069,0.016751,0.20733,-0.10416,-0.11959,0.14423,0.23546,-0.17615,0.079646,0.045179,0.089404,-0.12239,-0.031534,0.12792,-0.024321,-0.0093229,0.01955,0.11856,-0.02896,-0.098415
0.096872,1.1884,-0.14856,-0.26798,-0.048192,-0.14749,-0.1941,-0.3018,-0.033662,-0.24238,-0.0046822,0.081565,0.138,-0.080792,0.056051,0.23756,-0.063702,-0.0035582,-0.11057,-0.18602,0.09185,-0.1053,-0.338,0.4173,0.13048,-0.037115,0.0252,0.35652,0.24887,0.20896
-0.71074,0.96478,0.098566,0.012125,-0.01185,0.33686,0.14121,-0.22738,-0.36326,0.15273,0.059377,0.018526,0.1224,-0.31999,-0.088081,0.36904,-0.40925,-0.57332,-0.10391,-0.10791,-0.10371,-0.0025042,-0.18975,-0.030903,0.11239,0.04759,-0.32772,-0.0023358,-0.098026,0.4134
-1.0622,0.56709,-0.093925,-0.11456,0.30651,-0.13796,-0.022382,0.35679,-0.29342,-0.25377,0.45606,-0.033629,0.40024,0.14637,0.039372,0.27395,-0.053368,0.045702,-0.074952,-0.42296,0.062714,0.11777,-0.15375,0.21183,-0.50812,-0.054116,0.14936,0.072706,-0.24627,0.061866
-0.0063073,0.90669,-0.092899,0.046304,-0.18315,0.040114,0.097334,0.21624,0.32363,-0.22493,-0.073474,0.085033,-0.10641,-0.083743,-0.27857,0.080913,0.090536,0.17557,0.096053,-0.053791,0.0026328,0.14357,0.18122,0.096212,-0.25282,-0.070123,0.097321,0.056051,0.32171,-0.15995
0.64327,0.58504,0.014506,0.25001,-0.36726,0.37635,0.2198,-0.31914,0.3134,-0.13581,-0.3185,0.20427,-0.097024,-0.46556,0.25316,-0.13519,0.027848,-0.012744,-0.023343,0.16878,-0.036831,0.033208,-0.038268,-0.12561,-0.14189,0.024148,-0.061906,0.092683,-0.25381,0.13766
-0.083085,1.0462,0.08695,0.20355,0.17664,0.18511,-0.207,-0.00072411,0.039193,0.482,0.055159,-0.10804,0.22166,-0.17648,0.35584,-0.066104,-0.17134,-0.31343,-0.13144,-0.13066,0.2473,0.28477,0.20376,-0.31758,-0.17829,0.17262,-0.31381,-0.22287,0.014064,0.25301
-0.093427,0.9737,0.082288,-0.20807,-0.37467,0.046026,0.041074,0.095109,0.36403,0.11443,0.14268,-0.24663,0.15409,-0.13799,-0.095795,-0.28324,-0.039148,0.068445,-0.11504,0.10441,-0.071015,-0.27531,-0.064786,-0.14642,0.058364,-0.30416,-0.17331,-0.047344,0.11882,-0.043223
-0.98451,0.66167,-0.046593,-0.25563,0.067446,-0.63627,-0.16974,-0.25021,-0.073029,-0.12225,0.094321,-0.049402,-0.28898,0.0025974,-0.17426,-0.083589,-0.2281,0.089791,0.1333,-0.16995,-0.18769,0.054767,0.092019,-0.0077733,0.023653,-0.22657,-0.11652,0.48281,-0.05118,-0.40646
