10844,18908,19259,17604,13737,12623,13648,15188,18038,18203,17495,17668,18418,17082,16153,18446,17652,18760,17091,17751,17613,15979,19970,19585,18356,17622,18538,16996,15758,17357,17203,17849,16779,16489,17652,16111,18121,17959,17700,17040,16704,16013,15526,16871,17220,17538,16611,16016,16478,15013,17284,17140,16708,15729,15993,15638,14612,16351,16841,16424,15908,15367,16404,14040,18262,18582,19173,19004,21127,20838,17910,18564,17872,18896,17253,21020,21782,16793,16939,18273,17858,18175,20601,17900,15345,15293,16226,17383,16157,20138,20310,16382,16790,18697,17723,18426,18062,18505,16380,17435,17555,18506,17702,21813,19766,15705,17552,18241,17052,18944,21583,21806,16809,18233,17419,20453,17910,21452,21283,16614,17057,17606,18022,19146,26625,18985,17011,17658,17783,18600,17693,22352,21774,16354,15584,17724,17635,18355,22380,21847,17205,18097,18020,18309,17585,23368,20211,16292,17866,20227,13542,16153,18680,17420,16000,17697,18957,18439,17478,25548,23163,18028,15676,18351,17937,18244,24114,22210,16637,17818,18308,19485,18093,22544,21235,17770,18627,18558,10843,13577,15345,14878,16534,17830,17275,14537,16913,18143,16028,14379,14628,16648,16634,15962,23856,19794,16478,18906,17222,18062,16922,20017,22619,16454,15718,17156,16850,18057,20385,19382,14428,4923,13887,16711,16305,22951
8127,18886,18667,18665,15574,13031,14296,15483,17870,18126,17075,17124,18578,18606,15548,18204,17292,18457,16668,17675,17439,16314,19168,19614,17683,17313,18206,17381,14653,16841,16879,17746,16654,17237,17360,16049,17478,17652,16970,16998,17450,16268,15672,17325,16932,16979,16543,16245,16986,15376,16153,17422,16809,16131,16206,15464,14814,16173,16700,16093,16700,15775,16652,15063,17698,18037,17824,18450,21259,22183,16565,18599,17411,18611,17098,20732,20634,16685,16404,17275,17635,17568,20823,18347,15222,14971,15766,16931,15798,19968,20033,15798,15966,18042,17104,17340,18008,19227,15414,16953,16944,18180,17023,22250,19809,15880,17058,18475,16783,17922,21455,22188,16199,17996,16775,19400,17690,21613,20200,16155,16101,17267,17359,18833,25584,19911,16373,17108,17223,17556,18093,22898,21318,16002,15384,16327,17343,17629,21954,21695,17634,17714,16950,17294,17309,23444,20041,16317,17548,19602,13538,17025,19621,18336,15641,19165,18288,17771,18029,24376,22660,17733,16018,17604,17974,16850,24368,22458,16135,17228,17777,18539,17958,22751,20709,17843,18394,20400,10618,14110,17040,15665,16220,18552,18553,15296,16207,20074,16329,14113,14069,16826,16523,15948,23073,21709,16071,18117,16563,16821,16465,20707,22916,17460,14752,16405,15625,16855,20321,19841,14402,5157,13593,16013,16685,23387
6210,18178,19078,19045,14226,13263,14798,15338,18427,18122,18234,17124,18762,18935,16500,17607,17551,17608,17096,18557,17921,16002,19270,19295,18298,16647,17532,18173,15786,16797,17733,17208,16580,17955,17167,16084,18616,17197,17983,16524,17458,16610,16419,16350,17515,16844,16753,17156,16375,14922,17673,17393,17193,16058,16531,15901,15398,15659,17722,16178,16712,16045,17446,15073,18863,17899,19684,18029,21946,20582,18380,17715,18792,17662,17885,21345,20061,15824,17247,17095,18265,17079,21182,17302,15213,14359,16242,17236,16747,20411,19595,15584,17428,17332,18124,17150,18784,18361,16720,16417,17728,17401,18352,21450,19242,15693,17658,17939,18392,17627,21869,22153,16758,16695,17378,18448,18149,21773,20135,15502,17443,16875,18035,18315,25115,19123,17097,16178,17852,17373,19918,22660,20699,15560,15909,16527,19090,17104,21926,21880,18189,17104,17826,16699,18226,22610,19619,16104,18306,20456,13663,17596,19830,18091,16373,18916,18843,17214,18953,24464,22127,17678,17066,17729,18671,17845,23648,21793,16513,16423,17824,18424,18794,22744,20382,17279,19529,21494,11206,14559,16684,15911,16650,19340,18607,15376,17068,21386,15891,13982,14987,16379,17209,16283,22492,21296,17036,17533,17953,16158,17797,20941,22472,17295,16556,15565,17210,16827,19563,19688,14747,5273,14093,15725,18077,23069
4656,19459,18546,19261,18480,13349,15473,16242,18971,18488,18091,17489,18076,20175,16726,18945,17951,18913,17811,18389,18605,16845,19463,19850,18613,16627,17657,17651,15554,17226,17587,17848,17407,17713,18546,16640,18576,17949,18230,17157,16849,16496,16083,17244,17285,17372,17552,17194,17545,16122,18157,17612,18105,16015,15717,16001,15511,17346,17849,17050,17394,16499,17493,15834,18234,18984,20139,18057,21655,20506,18294,18692,18899,19057,18868,21500,19774,17040,17782,17715,18676,17287,20742,16009,16167,14486,16976,17120,16855,20317,19871,16544,18268,17585,18680,17581,17708,18014,17137,17022,18074,18973,19791,21271,18990,16643,18319,18398,18593,18361,21426,21713,17679,16912,18067,18199,19632,21440,20306,16293,17890,17940,18733,18917,23935,19524,17364,17973,18374,17832,19945,23047,20831,16855,16140,17290,19197,18151,21851,21047,19319,17999,18105,17819,18788,22258,19947,16967,18577,19580,13980,18437,19187,17841,16830,19543,19003,17836,19684,23825,22237,18275,17654,17499,19082,18162,22929,21177,17025,17067,18196,18594,19592,22263,20570,18264,18765,19961,11176,14063,16291,15002,17395,19070,18703,16302,17756,21466,15960,14514,15176,17457,17438,16502,21336,20381,17167,18593,18119,17614,18924,20725,22015,17872,16333,17267,17552,17900,18692,19900,13915,5584,14699,16432,18375,23298
3820,19546,18593,19363,18265,13822,16032,16579,19071,18487,18495,18371,18604,22219,16838,22208,17909,19122,17980,17538,18113,17009,18999,20120,18548,17646,17943,18698,16332,17550,17564,18132,17037,17418,17882,16634,18465,17918,18073,17341,16880,16885,16352,18778,17467,17667,17361,16993,17532,16229,17858,17475,19035,16749,15964,16492,15828,17145,18221,16795,17680,16113,17264,16567,18514,18491,20320,19315,21830,20109,19585,19276,19548,18951,19352,20453,20069,17360,18554,18451,18686,17885,20477,15427,16210,14471,17117,16635,17441,19930,19819,17377,18462,18263,19364,18924,17998,17486,18046,17540,18993,19361,20131,20595,18676,16929,18818,18875,19364,19557,21650,21838,18148,18124,19841,18845,19426,20362,20404,16885,18651,18339,19410,20430,23341,19640,18333,18152,18641,18087,19077,21976,20467,17292,16337,18042,19207,18892,22014,21107,18757,19071,18187,18227,19103,21160,19844,17035,18506,19156,14673,17777,19999,18946,17470,18570,18193,18676,19747,24235,22193,18070,17696,17558,20224,19043,22531,20831,18231,17759,18499,19253,20240,22212,20093,18359,19273,19618,12218,14506,17065,15102,17895,18866,18970,16066,17887,21368,16376,15268,16884,17335,19801,17377,22371,19508,18607,18967,18740,17978,19579,19358,23848,17517,17782,17711,18531,18747,19016,19767,11432,5773,15372,17190,18633,21817
2873,20591,17967,19078,16575,13716,14661,16885,18646,18542,17523,18381,18580,22868,16550,21574,17442,19547,17080,17506,17579,17302,17998,19621,17742,17694,17698,18260,15602,17336,17003,18019,16651,17679,17268,17210,17373,17534,17471,17716,16951,16396,16535,19036,16869,17859,16508,17286,16751,16481,17087,17685,17230,16857,15868,16166,15396,16896,17208,17547,17495,16651,16546,16955,18364,19072,19468,20057,22886,20198,19323,20557,19093,19997,18035,23821,19417,18501,18680,18612,18134,18287,20654,14986,16393,14920,16910,16048,16769,20502,18620,18345,18361,18842,19044,19602,18033,17816,18110,18417,18695,19722,18645,20863,18037,17698,18735,19559,19176,19811,21611,21082,18644,18411,18552,18973,18760,20601,19931,17759,18762,18971,18991,20608,23337,18364,18428,18445,18913,18057,18186,22746,20249,17780,16381,18250,18412,19540,22075,20602,17239,19197,18565,18586,18261,22960,19088,17976,18691,19572,14614,18774,19722,19156,18131,19043,17260,19241,18464,24001,21252,19038,16781,18070,18966,19128,21489,20577,17722,18175,18003,19536,19125,21906,19670,18664,18364,17870,12039,15863,17860,15658,17701,18709,19316,16485,17936,21695,15303,16675,17055,18690,20241,18858,23119,19210,19387,20374,18803,18693,19159,20008,22149,18228,17590,18372,18806,19493,19252,19114,9659,6569,16220,17571,18401,21565
2369,19380,16624,18193,16417,13919,14836,16824,18229,18240,16714,17898,19306,20375,16621,17299,16533,17267,15185,17580,16927,16649,17209,18809,16312,17661,18074,18181,14931,17343,15725,17120,15324,18014,17322,16546,16457,17350,15872,17135,16926,15796,16248,18549,16383,17357,15776,17109,16425,16424,16385,16765,15928,16588,16012,15531,15109,16746,16318,16769,15984,16507,17090,17408,17952,18693,17391,19211,20736,18873,18113,19505,16956,19260,15737,26150,19363,18143,16755,18148,15579,17782,20386,14381,14797,14411,14845,15553,15274,19916,18657,18004,16495,18583,16883,18893,17851,17364,17087,18698,17191,19572,16572,20262,16660,17429,17254,19133,16795,19277,20904,20448,17183,19013,16825,17968,16379,20989,19772,18533,17135,19298,16749,19915,22199,17940,16974,18556,16314,17634,16030,22382,20100,18467,15196,17656,16391,18557,20936,19817,14885,19000,16454,18078,15945,23007,19237,18230,15729,18925,15255,18868,20600,18159,16870,18343,15103,19068,16396,23877,20818,18998,14189,17422,16165,18287,19081,20293,16477,17997,16052,19129,16262,21744,19194,18428,16426,17549,11754,16608,17447,15756,17989,18906,18542,16887,18259,21529,16271,17423,16238,19029,18535,18338,23941,18255,16274,20245,17318,18743,17343,20758,19787,17900,16525,18579,17322,19020,19325,18144,7681,7007,15107,18184,17079,21729
2064,18544,14634,16635,14703,14203,13700,16238,15977,17393,14735,16350,18140,18489,15657,15515,14776,15916,13538,18027,16526,16857,15581,17731,14782,15842,16920,17413,13817,16601,13832,15410,12987,18031,16500,16798,14626,16327,13784,15591,16376,15545,14959,16263,14727,16100,14232,17115,16231,15719,15063,15701,14180,15430,16200,15655,14787,15797,14910,15701,14946,16868,17297,16857,15781,17268,15218,16903,18209,19041,16472,16820,14987,17088,14420,24051,19206,16972,14825,16473,13635,16021,18174,13763,13755,13573,12840,14421,14150,19259,17688,16863,14614,17301,14389,16691,17046,16871,15794,16193,15023,17500,14736,21024,15948,17248,15022,16816,15293,16741,18820,20113,16196,17590,14712,15112,15083,20210,18406,17617,15175,16665,14604,16981,20008,17949,16139,16865,13917,15492,14092,21956,18688,17048,13003,16288,13472,16263,18358,19310,13577,17013,14355,15656,14181,21145,18316,16521,13396,17545,13560,19046,19125,17805,15192,16666,12941,16567,14436,21761,19110,16932,12461,14666,14013,15667,15734,18839,14298,16045,13607,16419,14858,21173,17506,15976,13940,17387,11282,15959,16199,16645,16737,18178,17583,16430,16710,20273,15873,16521,14566,17234,16573,17567,22728,19171,15210,18663,15354,17213,15856,21068,18399,18245,15174,16601,15719,17169,19139,18343,6257,7400,14057,16484,15582,22838
2221,16228,13888,14615,13469,13179,14565,15702,15026,15175,13610,14688,17455,16187,15334,13246,13462,13836,12704,16959,16956,15733,14846,15483,13614,14950,18262,17230,13611,15090,12826,13868,12845,17643,16446,15124,13466,14582,13341,13942,16454,15642,14201,13781,14059,14347,13784,16437,16257,15087,13909,14276,13252,14186,15778,15040,14532,14202,14145,14067,14572,15594,16546,16002,14487,15918,13649,15288,17090,19295,16007,14005,13895,15367,13148,19433,18284,16098,13975,14474,12689,14205,16690,13163,13960,11876,12913,13456,13382,17572,16927,15714,14124,15060,13866,15332,17241,15497,15965,14544,14164,15213,13731,19141,15261,16219,14365,14757,14922,14948,17255,18645,15534,15673,14439,13580,14553,18243,16957,16279,13958,15008,13367,15045,18443,17288,15205,14505,13151,13677,13270,18619,17249,15386,12213,13992,12807,14668,15289,18479,13513,14962,13109,12989,12992,18440,16996,14887,11923,15465,13120,17706,16658,16838,14453,14050,11797,14529,13461,18277,17255,15201,12252,12252,12246,13938,13140,17406,13229,14086,12212,14143,12685,18061,15650,13994,12171,15882,10380,15481,14999,16464,15371,16420,16607,16044,15525,19355,15588,15352,14604,16505,15095,15857,20126,18758,14695,16688,14243,15389,14769,20316,18309,17379,14241,15939,14717,15680,19092,17879,5520,7962,13802,14774,14719,21068
2158,15013,17430,13759,12105,13708,15392,15132,17398,15360,16290,14227,18980,14015,17584,12328,16363,11985,15019,17066,17381,15537,17832,15112,16220,13473,19013,18275,14678,14130,15603,13146,15439,17167,17317,14870,16213,13374,15857,13215,17768,15531,16142,13197,16707,13630,16867,15986,16875,14465,16462,13715,15256,13756,16268,15083,16387,14083,16330,13534,16880,16037,16474,15826,16062,14478,16052,13729,19270,18868,18299,13683,17078,13915,16354,17521,19503,15878,17093,13434,15756,12834,18151,11940,16248,11040,15736,12820,16018,15629,17637,14743,17230,14201,17005,14661,19295,15185,18732,13864,17004,14457,17166,17903,17141,15918,16300,14470,17899,14244,19029,17210,18451,14923,17305,12751,17509,16875,17972,15551,16881,13873,16382,13978,20865,16326,17392,13471,16100,12574,15935,15861,18573,15329,15103,12912,16097,13473,17742,16296,15864,13727,15924,11740,15847,16028,18134,13707,14463,14104,13273,16591,18684,15906,17382,12845,15545,12862,17047,15670,18368,14426,15431,11174,15021,12626,15041,15292,15523,12498,14983,12440,15752,15360,17057,12958,14585,15280,10642,14491,15570,15288,17519,15066,17991,14655,17440,17061,15471,14644,16314,15509,17871,15069,21139,19444,16686,14860,16310,13926,16980,19248,17623,16921,16378,14513,16955,15126,19901,17910,5159,8760,15961,13800,17569,19920
